STU_ID,female,race,firstgen,prnt_female_edu,prnt_male_edu,prnt_female_occ,prnt_male_occ,self_concept_ability_math,math_teacher_gender,teach_math_9_12,teachers_high_standards,teacher_emphasize_interest,teacher_emphasize_prepare,teacher_emphasize_business,teacher_emphasize_standtest,math_mentor_pairing,math_afterschool_program,credits_stem,gpa_stem
10497,1,1,1,1,NA,0,0,3,1,3,1,3,4,2,3,0,0,1.5,1
10498,0,1,0,2,1,0,0,1.5,0,3,2,2,4,4,3,0,0,4,3.5
10499,1,1,0,2,3,0,0,2,1,3,1,3,4,3,3,1,0,4,2.5
10502,0,1,0,2,1,0,0,1,1,2,1,3,4,3,3,0,1,3,3
10503,1,1,0,2,NA,0,0,2.25,0,1,1,3,3,3,3,1,1,4,2
10504,0,1,1,1,NA,0,0,1.5,1,3,2,3,4,2,3,NA,NA,4,2
10506,0,1,0,2,NA,0,0,1,0,1,1,3,3,3,3,NA,NA,3,2.5
10510,1,1,1,1,NA,0,0,1,0,1,1,3,4,3,2,0,1,4,2
10512,1,1,1,1,1,0,0,2,1,1,1,3,4,3,4,0,0,5,4
10514,0,3,1,1,NA,0,0,2.25,0,3,1,4,3,2,2,1,1,5.5,1.5
10515,1,1,0,2,NA,0,0,2.5,1,3,2,3,3,3,3,1,1,3,1.5
10516,0,1,1,1,NA,0,0,3,0,2,1,3,3,4,3,0,0,3,1.5
10517,0,3,1,1,NA,0,0,1.25,1,2,1,4,4,2,4,1,1,2,2
10518,0,1,1,1,1,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,4,2.5
10520,1,2,1,1,NA,0,0,2.25,1,3,NA,NA,NA,NA,NA,1,0,4,3
10521,0,5,0,2,NA,0,0,1.5,1,3,2,3,4,2,3,0,1,4,3.5
10523,0,3,0,2,NA,0,0,1.25,1,2,1,4,2,2,4,0,1,4,2
10525,0,1,1,1,NA,0,0,2.5,1,3,1,3,4,3,3,1,0,3.5,2.5
10526,1,1,1,1,NA,0,0,2.5,1,2,2,3,4,2,3,0,0,5,1.5
10528,0,1,0,2,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,1,3,3
10530,0,1,0,2,NA,0,0,2.25,1,2,1,3,4,2,2,0,0,4,1.5
10531,1,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,0,1,1.5
10534,1,1,1,1,NA,0,0,2,1,3,NA,NA,NA,NA,NA,0,1,3.5,3.5
10536,0,2,0,2,NA,0,0,2,0,3,2,3,3,3,3,0,0,4,1.5
10540,0,1,0,2,NA,0,1,1,3,NA,NA,NA,NA,NA,NA,1,0,2,1
10543,0,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,1,4,2.5
10545,0,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,0,2,1.5
10547,1,1,1,1,NA,0,0,2.25,1,3,1,4,4,3,4,0,0,3,3.5
10551,0,3,1,1,1,0,0,1,3,NA,NA,NA,NA,NA,NA,0,1,5,2.5
10552,1,1,1,1,NA,0,0,1.75,1,3,2,3,4,3,4,0,1,2.5,1.5
10553,1,1,1,1,NA,0,0,1.25,0,2,1,3,4,4,3,0,1,5,3.5
10554,1,2,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,4,3.5
10556,0,1,1,1,NA,0,0,2,0,3,1,3,4,3,3,NA,NA,4,2
10558,1,1,1,1,1,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2
10559,1,1,0,3,NA,0,0,1,0,3,1,3,4,2,3,0,0,4,3.5
10560,0,1,0,2,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,0,4,3
10561,0,1,1,1,1,0,0,2,1,2,2,2,3,3,1,0,0,4,3.5
10562,0,3,1,1,NA,0,0,2,0,2,1,4,4,4,4,0,0,4,2
10564,1,1,0,2,NA,0,0,2,1,3,1,3,4,3,3,1,0,4,4
10566,0,2,0,1,2,0,0,1.5,1,2,1,NA,NA,NA,NA,0,0,4,2.5
10567,0,1,0,2,1,0,0,3.5,0,3,1,4,4,3,4,0,1,2,0.5
10569,0,1,1,1,NA,0,0,2.25,1,3,1,3,4,3,3,0,1,3,2
10570,0,1,1,1,NA,0,0,2.25,1,3,NA,NA,NA,NA,NA,0,0,4,2.5
10574,1,1,0,3,NA,0,0,1,1,2,1,NA,NA,NA,NA,0,1,1.5,4
10575,0,1,0,3,NA,0,0,1.75,0,1,1,3,4,3,2,0,0,0.5,0.5
10576,1,1,1,1,NA,0,0,3,0,2,2,3,4,2,3,1,1,4,2
10579,0,1,0,2,NA,0,0,2,0,2,NA,NA,NA,NA,NA,0,0,4,2.5
10580,0,1,0,2,NA,0,1,1,3,NA,NA,NA,NA,NA,NA,0,1,1.5,2
10581,0,1,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25
10583,0,5,1,1,NA,0,1,1,1,3,1,4,4,4,3,1,0,5.5,3.5
10586,0,1,1,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1
10587,1,5,1,1,NA,0,0,2,0,2,1,3,4,4,4,0,1,1,2
10589,1,1,0,2,2,0,0,2,1,3,NA,NA,NA,NA,NA,NA,NA,4,4
10592,1,1,0,2,2,0,0,2.5,1,NA,2,3,4,3,3,0,0,4,3
10593,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,4,3.5
10594,1,1,1,1,1,0,0,2.25,1,2,2,2,4,2,4,1,0,4,3
10596,1,1,1,1,NA,0,0,4,0,3,1,4,3,3,4,1,1,1,2
10597,0,1,1,1,1,0,0,1.25,3,NA,NA,NA,NA,NA,NA,1,1,2.5,1
10598,0,1,1,1,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,1,1,5,3
10599,1,1,1,1,NA,0,0,2.5,0,2,1,4,2,4,4,1,0,4,3
10602,0,2,1,1,NA,0,0,2.5,1,3,1,4,4,3,4,1,0,4,2.5
10603,1,1,0,2,NA,0,0,1,1,3,2,3,3,2,2,1,1,4,4
10605,0,1,1,1,NA,0,0,2.25,0,3,2,4,4,4,3,1,1,5.5,2
10607,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4.5,3
10608,0,1,1,1,NA,0,0,1,0,3,2,4,4,3,4,0,1,4,3.5
10609,1,1,0,2,NA,0,0,1.5,1,2,2,NA,NA,NA,NA,NA,NA,5,2
10611,1,1,0,2,NA,0,0,2,1,2,NA,NA,NA,NA,NA,NA,NA,2,3.5
10612,1,1,0,2,NA,0,0,1,1,2,3,2,3,1,3,0,0,3.5,4
10613,1,5,0,1,3,0,0,1.75,1,2,2,4,4,2,3,1,1,4,3.5
10614,0,1,0,2,NA,0,0,2.5,1,NA,1,4,4,3,4,1,1,3,1.5
10615,0,3,1,1,NA,0,0,1.5,0,3,1,3,3,2,3,1,1,4,2.5
10616,1,2,0,2,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,0,4,3
10618,1,2,1,1,NA,0,0,2.75,0,2,2,4,4,2,4,0,0,1,1.5
10619,1,5,1,1,NA,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,4,3
10620,0,1,1,1,NA,0,0,3,0,3,1,3,4,4,4,0,1,4,1
10624,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,1,3,0.5
10626,0,3,0,1,2,0,0,2.25,0,NA,NA,NA,NA,NA,NA,1,1,5,1.5
10628,1,5,1,1,1,0,0,2,1,2,2,2,3,2,3,0,1,4,3
10629,1,2,1,1,1,0,0,3.25,1,3,3,3,4,2,3,1,1,4,2.5
10632,0,1,1,1,1,0,0,2,0,3,2,2,3,3,3,0,0,4,3.5
10633,0,3,1,1,NA,0,0,2.5,1,2,1,4,4,3,2,1,0,3,1
10634,1,1,0,2,1,0,0,2.25,1,3,1,3,4,3,3,0,0,3,2
10635,0,5,0,3,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,5,3
10637,0,1,0,2,NA,0,0,2,1,2,1,3,4,3,4,0,0,4,2
10640,1,1,1,1,NA,0,0,3,1,2,1,NA,NA,NA,NA,0,0,4,1.5
10642,0,1,1,1,NA,0,0,3,1,3,2,3,4,3,3,0,0,3,1.5
10643,1,2,1,1,1,0,0,2.5,0,2,2,NA,NA,NA,NA,1,0,3.5,1.5
10644,1,1,1,1,1,0,0,2,0,3,1,NA,NA,NA,NA,0,0,2,1.5
10645,0,1,0,2,NA,0,0,2,0,2,2,2,2,3,3,0,1,4,3
10646,1,1,1,1,NA,0,0,2.75,0,3,2,3,4,2,3,1,1,3,1.5
10647,1,1,0,2,NA,0,0,4,1,3,1,4,4,1,2,1,1,4,3
10649,1,1,0,2,1,0,0,3.25,0,3,2,3,3,4,2,NA,NA,4,1.5
10650,1,1,0,2,2,0,0,2.5,1,2,2,3,4,2,2,0,1,4,1.5
10652,1,5,1,1,1,0,0,2.25,1,3,2,NA,NA,NA,NA,NA,NA,4.5,3
10654,0,5,0,1,2,0,0,2.5,0,2,1,4,4,2,2,0,1,3,2
10655,1,1,0,2,NA,0,0,2.5,1,2,1,4,4,4,4,0,1,5,3.5
10656,0,2,1,1,1,0,0,2,1,2,2,3,3,3,NA,1,0,4,2
10657,0,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,2,2
10659,1,1,1,1,NA,0,0,2.25,1,3,1,3,4,3,3,0,0,4,2.5
10660,1,3,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0,-1
10662,0,1,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3
10663,1,1,1,1,NA,0,0,3,1,2,1,4,3,3,3,NA,NA,4,2.5
10664,0,1,1,1,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5
10665,1,1,1,1,NA,0,0,2.25,0,3,2,3,4,3,3,0,0,1,1.5
10666,1,1,0,2,2,0,0,2,1,3,1,3,4,2,4,1,1,4,3.5
10667,0,1,1,1,NA,0,0,2.5,1,2,1,3,3,3,4,1,1,4,2
10672,1,1,0,2,NA,0,0,2.25,1,2,1,3,3,3,2,0,1,3.5,2
10674,1,1,0,2,NA,0,0,3,0,2,1,3,4,2,2,0,0,4,3
10675,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,5,3
10677,0,1,0,2,NA,0,1,3.25,0,3,2,3,3,3,2,NA,NA,3,2
10678,1,1,1,1,NA,0,0,1.5,1,3,1,3,4,2,3,0,0,4,3
10680,0,1,0,1,NA,0,0,2,1,3,1,3,4,3,4,1,1,5,1.5
10687,0,1,0,2,NA,0,1,1.5,0,3,1,3,3,2,3,0,0,4,2
10688,1,1,1,1,1,0,0,1,1,3,1,3,3,2,2,1,1,4,3.5
10691,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,1,3.5,3
10692,0,1,1,1,NA,0,0,2,0,3,1,4,4,4,3,1,1,1.5,0.5
10695,0,3,0,1,3,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,1,4,3
10696,1,1,0,2,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,3,3
10699,1,3,1,1,NA,0,0,2.5,1,3,1,NA,NA,NA,NA,1,0,0.5,1
10700,1,1,0,3,NA,0,0,1.5,0,3,3,2,3,2,3,0,1,4,3
10701,1,1,0,2,NA,0,0,2,1,2,1,4,4,3,4,0,1,4,3
10704,0,1,1,1,NA,0,0,2.25,1,2,2,NA,NA,NA,NA,0,1,4,2
10705,1,1,0,2,NA,0,0,2.25,0,3,1,3,3,3,3,1,0,4,3
10706,0,1,0,2,NA,0,0,1.5,1,1,1,4,4,3,4,0,1,3,1.5
10707,1,1,1,1,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,0,0,5,1.5
10708,0,1,0,2,NA,0,0,2,1,2,1,3,3,2,4,0,1,3.5,3
10709,0,1,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,0,1,6,1.5
10711,0,2,0,1,NA,0,0,2,1,2,2,4,4,3,3,0,1,5.5,2.5
10712,1,1,1,1,NA,0,0,2.75,0,2,2,4,4,3,3,0,1,0.5,0.5
10713,0,1,0,2,NA,0,1,2,0,2,NA,NA,NA,NA,NA,0,0,4,3
10715,1,1,0,2,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,0,0,2,1.5
10716,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,4,2.5
10718,1,1,0,2,2,0,0,2.75,0,3,2,2,4,4,3,0,0,3.5,2
10719,0,1,1,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,1,1,0.5,1
10720,1,3,1,1,1,0,0,2,1,2,1,NA,NA,NA,NA,1,0,4,3
10723,0,1,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,0,4.5,3.5
10726,1,1,0,3,NA,0,0,1.5,0,3,2,3,3,2,3,0,0,4,3
10727,0,5,0,2,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,0,1,4,2
10728,0,1,0,2,NA,0,1,1.5,3,NA,NA,NA,NA,NA,NA,0,1,5,4
10729,0,1,1,1,NA,0,0,2,1,2,1,3,3,3,2,0,0,5,4
10731,0,1,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,0,3,2.5
10732,1,5,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,0,1,4,1.5
10734,0,5,0,3,NA,0,0,2.5,1,2,2,3,4,2,3,1,1,3,1
10735,1,5,0,2,2,0,1,1.75,1,3,1,3,4,2,4,NA,NA,4,3.5
10737,1,1,0,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4
10738,1,1,0,2,NA,0,0,2.5,0,2,1,4,4,4,4,1,0,4,3.5
10740,1,1,1,1,NA,0,0,2.5,0,3,2,3,4,2,3,1,1,2.5,2
10743,0,1,0,1,NA,0,0,1,1,2,2,4,4,3,4,0,1,3,3.5
10744,1,1,1,1,NA,0,0,2,1,3,1,3,4,4,4,0,0,2,3
10748,0,1,1,1,NA,0,0,2,1,3,1,3,4,3,4,1,0,4,2
10750,1,5,0,3,3,0,0,2,1,NA,1,3,4,3,3,0,1,2.5,3
10751,0,1,0,2,NA,0,0,1.25,0,2,NA,NA,NA,NA,NA,0,0,4,4
10752,0,1,0,2,NA,0,1,2.25,1,2,2,3,4,2,4,0,0,4,2
10753,0,5,0,2,NA,0,0,2,0,2,1,3,3,3,3,0,0,4,3
10754,1,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,1,6,2.5
10755,0,1,1,1,NA,0,0,3.25,3,NA,NA,NA,NA,NA,NA,0,0,0.5,0.25
10756,1,1,0,2,NA,0,0,1.25,0,2,1,3,4,3,2,1,1,5,3.5
10757,0,3,1,1,NA,0,0,3,0,2,2,3,3,3,4,NA,NA,3,1
10758,0,1,0,3,NA,0,0,2,1,2,1,3,4,3,2,1,0,4,3
10759,0,1,0,1,NA,0,0,1.5,0,2,3,4,4,3,3,0,1,4,2
10761,1,1,0,2,NA,0,0,1,1,2,2,NA,NA,NA,NA,1,1,4,4
10765,1,1,1,1,NA,0,0,2.25,1,2,1,NA,NA,NA,NA,1,1,3,2.5
10766,1,1,1,1,NA,0,0,2,1,3,1,4,3,2,3,0,0,1,3
10767,1,3,1,1,NA,0,0,1.5,1,2,1,4,4,3,4,0,1,4,2
10770,0,1,0,2,NA,0,0,3.75,0,3,1,4,3,3,3,1,1,4,2.5
10771,0,1,0,2,NA,0,1,2,1,2,2,4,4,4,3,0,1,4,2
10773,1,5,1,1,NA,0,0,1.25,0,1,2,4,4,4,4,0,1,0.5,0.5
10775,0,3,0,1,NA,0,1,2,1,2,1,2,4,2,2,0,0,4.5,2
10776,0,3,0,2,NA,0,0,1.75,0,2,1,4,4,3,3,0,0,4,2
10781,1,1,0,2,2,1,0,2,1,3,1,3,4,3,3,0,0,3,3
10782,1,1,0,3,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2
10784,0,1,0,2,NA,0,0,1.75,0,2,1,4,4,4,3,0,0,4,3
10785,1,1,1,1,NA,0,0,3,1,3,NA,NA,NA,NA,NA,NA,NA,4,2.5
10788,0,1,0,2,NA,0,0,2.5,0,3,NA,NA,NA,NA,NA,0,1,2.5,1.5
10789,0,1,0,1,NA,0,0,2,1,3,NA,NA,NA,NA,NA,1,1,5,4
10794,0,1,1,1,1,0,0,1,0,2,1,3,4,3,2,1,1,4,1.5
10795,0,1,1,1,NA,0,0,1.5,0,3,2,4,4,3,4,1,1,5,3.5
10796,1,1,0,2,NA,1,0,1.25,3,NA,NA,NA,NA,NA,NA,1,1,4,3.5
10798,1,1,1,1,NA,0,0,1.5,0,2,1,3,2,2,3,0,0,3,3.5
10802,0,1,0,2,NA,0,0,2,1,3,2,4,4,2,2,1,0,3.5,2
10803,0,1,0,2,1,0,0,3,0,2,1,2,4,3,3,1,0,1.5,0.5
10804,1,1,1,1,NA,0,0,2,1,3,1,NA,NA,NA,NA,0,0,4,2.5
10805,0,1,0,1,NA,0,0,2.25,0,3,1,4,4,4,4,0,1,4,1.5
10807,0,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,0,1,3,1
10808,1,1,0,2,NA,0,0,2.25,0,3,1,3,4,2,2,0,0,4.5,2
10811,1,1,0,2,NA,0,0,1,1,3,2,3,4,3,4,0,0,4,3.5
10818,0,1,0,2,NA,0,0,2,1,2,1,4,4,3,3,1,0,4,2.5
10819,0,1,0,1,NA,0,0,2,1,2,1,3,3,3,3,NA,NA,4,2
10821,1,1,0,3,3,0,0,2,3,NA,NA,NA,NA,NA,NA,1,1,4,3.5
10823,0,5,0,2,NA,0,0,1,1,3,1,4,3,2,2,0,1,5,3
10824,1,1,0,1,NA,0,0,3,0,3,2,3,3,3,2,0,0,4,4
10825,1,1,1,1,NA,0,0,2,1,3,2,2,4,2,3,1,1,6,3
10829,1,1,0,2,NA,0,0,2.75,1,2,1,4,4,2,2,0,0,3,2.5
10830,0,3,1,1,NA,0,0,1.25,0,2,NA,NA,NA,NA,NA,0,1,4,2
10832,0,1,1,1,1,0,1,2.75,1,3,1,4,4,3,4,1,0,4.5,1.5
10834,0,2,1,1,1,0,0,2,0,2,3,3,4,2,4,NA,NA,3.5,1.5
10836,1,1,0,2,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,0,0,4,3.5
10838,0,2,0,2,1,0,0,2.25,0,2,NA,NA,NA,NA,NA,NA,NA,6,1.5
10840,0,1,1,1,NA,0,1,2.5,1,3,1,NA,NA,NA,NA,0,0,4,2.5
10842,1,1,1,1,NA,0,0,3.5,0,3,1,3,4,2,2,0,0,3,3
10843,1,1,1,1,NA,0,0,2.5,0,2,NA,NA,NA,NA,NA,1,1,4,2
10844,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,0,0,4,1.5
10845,1,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,0,1,4.5,3
10846,0,1,1,1,NA,0,0,3,1,2,1,2,4,3,4,0,0,2.5,1.5
10847,1,1,1,1,NA,0,0,4,1,1,1,4,2,3,4,0,0,0,0.25
10849,0,1,0,1,NA,0,0,2,0,2,2,4,4,3,1,0,1,4,3.5
10852,0,2,0,2,1,0,0,2,1,2,1,4,4,3,4,1,1,1,1
10853,0,1,0,2,2,0,0,2,0,2,2,NA,NA,NA,NA,1,1,3.5,3
10856,1,1,0,2,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,1,1,4,3
10857,0,5,0,3,NA,0,0,1,1,2,2,3,4,3,3,NA,NA,4,3.5
10858,0,1,1,1,NA,0,0,1,0,2,1,2,4,3,4,1,0,3,3
10859,1,1,0,2,3,0,1,2.75,1,3,2,3,4,2,4,1,1,4,1.5
10860,0,1,1,1,NA,0,0,2.25,1,3,1,4,4,4,4,1,1,5,3
10861,1,1,1,1,NA,0,0,2.25,0,3,2,3,3,4,3,0,0,3.5,2.5
10862,0,1,0,2,2,0,0,2.25,0,2,2,4,4,3,4,0,1,4,2.5
10863,0,1,0,2,2,0,0,3,1,2,1,3,3,3,3,0,0,3,1.5
10864,0,1,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,1,1,1
10865,1,1,0,2,NA,0,1,2.25,0,1,1,4,4,4,4,NA,NA,3,3.5
10866,0,1,0,2,2,0,0,3.75,0,2,2,4,3,3,2,NA,NA,5,3
10868,1,1,0,2,NA,0,0,1.25,1,2,3,NA,NA,NA,NA,1,1,4,4
10869,0,1,1,1,NA,0,0,2,1,2,1,4,4,3,3,NA,NA,4,2.5
10870,0,1,0,3,NA,0,0,1,0,3,1,NA,NA,NA,NA,1,0,4,3.5
10873,1,1,1,1,NA,0,0,2,3,NA,NA,NA,NA,NA,NA,1,0,3,2.5
10874,1,1,1,1,NA,0,0,2.75,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2
10875,0,2,0,2,NA,0,0,2.75,0,2,1,4,4,4,3,0,0,2,2.5
10876,0,1,0,2,NA,0,0,2.75,0,2,2,4,4,3,3,1,1,5,2.5
10877,0,1,0,3,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,1,1,4.5,2.5
10879,0,1,0,1,NA,0,0,3,1,2,2,3,4,3,4,1,0,1,0.5
10880,0,1,1,1,NA,0,0,2,1,3,1,3,3,3,3,1,0,3,1.5
10881,0,3,0,3,NA,0,0,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5
10882,1,1,1,1,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,NA,NA,5,4
10885,1,1,1,1,NA,0,0,3,3,NA,NA,NA,NA,NA,NA,0,1,0.5,1
10887,1,1,1,1,NA,0,0,2,1,2,2,4,4,3,2,NA,NA,3,2.5
10888,0,1,1,1,NA,0,0,2,0,2,1,2,3,2,3,0,1,3,1
10890,1,1,1,1,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4
10891,0,1,1,1,1,0,0,4,1,3,2,4,4,2,3,0,0,3.5,1.5
10892,1,1,1,1,NA,0,0,2,0,2,1,4,4,4,4,0,0,4,3
10895,1,1,0,2,NA,0,1,2.25,0,2,NA,NA,NA,NA,NA,0,0,4,4
10896,1,5,1,1,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,0,4,2
10897,0,5,0,1,2,0,0,2,0,3,NA,NA,NA,NA,NA,1,1,4,2
10898,0,1,1,1,NA,0,0,3.5,1,2,2,3,3,4,4,0,0,3,2
10899,0,1,0,3,NA,0,0,3.25,1,3,3,3,4,2,2,0,1,4,2
10902,1,1,0,3,NA,0,0,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2.5
10903,1,1,1,1,1,0,0,4,3,NA,NA,NA,NA,NA,NA,0,1,0,0.25
10906,0,1,0,2,NA,0,0,2.25,1,2,1,3,3,4,4,1,1,6,1.5
10907,1,1,1,1,NA,0,0,2,1,2,2,3,4,3,3,1,0,4,3
10908,1,3,0,2,NA,0,0,2,0,3,2,3,3,2,3,0,0,3,2.5
10909,0,5,0,2,NA,0,0,1.75,0,3,1,4,4,4,1,0,0,4,4
10910,0,1,0,3,3,0,0,2.25,3,NA,NA,NA,NA,NA,NA,1,0,4,3.5
10912,0,1,0,2,NA,0,0,1.25,0,3,2,4,4,3,4,0,1,4,3
10913,0,2,1,1,NA,0,0,2.25,0,2,2,NA,NA,NA,NA,1,0,4,1.5
10915,1,5,0,3,NA,0,0,2,1,3,1,NA,NA,NA,NA,1,0,4,3
10918,0,1,1,1,NA,0,0,1,0,2,2,2,1,3,3,0,0,3,4
10920,1,1,1,1,NA,0,0,1.75,0,3,2,2,4,2,3,1,0,1,2.5
10921,0,5,0,1,NA,0,0,1.25,3,NA,NA,NA,NA,NA,NA,0,1,4,1.5
10922,1,1,1,1,NA,0,0,2.5,1,1,NA,NA,NA,NA,NA,1,0,3,2.5
10923,0,5,0,3,2,0,0,3,3,NA,NA,NA,NA,NA,NA,0,0,2.5,0.5
10924,0,1,0,2,NA,0,0,1,0,2,1,NA,NA,NA,NA,0,0,4,3
10927,0,3,0,2,NA,0,1,2.25,0,3,2,3,3,2,3,0,1,4,2
10928,0,1,0,3,NA,0,0,2,1,3,2,3,4,2,4,NA,NA,4.5,2.5
10930,0,3,1,1,NA,0,0,1.75,3,NA,NA,NA,NA,NA,NA,1,1,3,2
10931,0,1,1,1,1,0,0,2,3,NA,NA,NA,NA,NA,NA,0,1,3,1.5
10932,1,1,0,2,NA,0,0,1.5,0,2,2,4,4,2,4,0,1,5,3.5
10933,1,1,1,1,NA,0,0,2.75,1,2,2,NA,NA,NA,NA,0,0,4,2
10934,1,1,1,1,NA,0,0,2,1,2,1,3,4,3,4,1,1,4,3
10935,0,2,1,1,1,0,0,2.5,0,2,2,2,4,2,2,0,1,3,1
10936,1,2,1,1,1,0,0,1.25,1,1,1,4,4,3,3,NA,NA,4,2
10938,1,1,1,1,NA,0,0,2.5,0,3,2,3,4,2,4,1,1,4,3
10939,0,2,0,2,NA,0,0,2.25,1,2,3,3,4,2,3,0,1,0,0.25
10941,0,1,1,1,NA,0,0,2,0,2,NA,NA,NA,NA,NA,0,1,4,3
10946,0,1,0,2,NA,0,0,4,1,3,1,3,4,3,4,0,0,4,1
10947,1,1,0,2,2,0,0,2,0,3,2,NA,NA,NA,NA,1,1,3.5,3.5
10948,1,3,1,1,NA,0,0,1.75,1,2,2,3,3,2,4,0,1,4,2
10950,1,1,0,2,NA,0,0,1,1,3,2,3,4,3,3,0,0,3,3.5
10951,1,1,0,2,NA,0,0,2.25,0,2,1,3,4,3,2,1,0,4,2
10954,0,1,0,2,NA,0,0,2,1,1,1,3,4,4,3,1,1,4,3.5
10955,1,5,1,1,NA,0,0,1,1,2,NA,NA,NA,NA,NA,1,0,5,4
10956,1,1,0,2,NA,0,1,2.25,0,2,2,3,4,2,1,0,1,3.5,2.5
10958,0,1,1,1,NA,0,0,2.25,0,3,1,3,4,3,4,0,0,4,1.5
10959,1,5,0,3,NA,1,1,1.5,1,2,2,3,2,3,3,0,1,3.5,1.5
10960,0,5,1,1,NA,0,0,2,0,2,1,3,3,4,4,1,0,0,0.25
10961,1,2,1,1,NA,0,0,2.25,0,2,1,NA,NA,NA,NA,0,0,1,2
10962,0,1,1,1,1,0,0,1,1,2,2,4,4,4,4,0,1,5.5,2
10963,0,1,1,1,NA,0,0,2,0,2,1,4,4,3,2,0,0,4,2.5
10965,1,1,0,2,NA,0,0,2,1,3,1,3,4,2,4,0,0,4,3
10968,1,1,1,1,NA,0,0,3.25,1,2,1,NA,NA,NA,NA,0,0,4.5,3
10969,1,5,1,1,NA,0,0,2,1,2,1,NA,NA,NA,NA,1,1,4.5,2.5
10971,0,1,0,2,NA,0,0,1.75,0,3,1,3,4,2,3,0,0,5,4
10972,1,2,1,1,1,0,0,2.25,0,2,1,NA,NA,NA,NA,1,1,4,2
10974,1,1,1,1,NA,0,0,3,1,3,1,3,4,3,4,NA,NA,2.5,2.5
10975,0,1,1,1,NA,0,0,2.5,0,2,2,3,3,3,3,1,1,2.5,2
10977,0,1,1,1,NA,0,0,3,0,2,1,3,4,3,4,0,1,4,2
10979,0,1,0,2,3,0,0,1,1,2,1,4,4,4,4,1,1,4,3
10981,0,1,1,1,NA,0,0,1,0,2,2,3,2,1,4,1,1,4,1.5
10983,1,1,0,3,2,0,1,3,0,3,1,4,4,3,4,NA,NA,2.5,2.5
10984,1,1,0,2,NA,0,0,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5
10985,1,1,1,1,NA,0,0,2,0,3,1,NA,NA,NA,NA,1,0,4,2.5
